date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,bullish,candle_color,candle_streak_count,trend,exchange,pair,timeframe,date_downloaded
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.99,102497.14,101056.35,99022.02,98859.5,78219.02,83252.04,101071.83,100775.82,296.01,1056.23,33.06,102497.14,2296.17,107089.47,97904.81,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.3,102328.39,100633.12,98831.6,98771.38,78366.39,83384.98,100385.77,100467.42,-81.66,828.66,34.88,102328.39,2594.9,107518.18,97138.6,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.2,101952.24,100244.66,98758.61,98684.44,78508.33,83516.01,99796.32,100177.57,-381.25,586.67,34.22,101952.24,2859.76,107671.76,96232.71,True,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22,101549.77,99888.68,98739.5,98599.04,78653.21,83645.28,99290.24,99905.66,-615.42,346.26,31.33,101549.77,3035.05,107619.86,95479.67,True,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24,101305.42,99560.68,98712.29,98514.56,78805.75,83772.63,98852.47,99649.29,-796.82,117.64,31.41,101305.42,3243.12,107791.66,94819.19,True,red,5,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.92,101015.56,99265.64,98695.71,98434.1,78961.18,83898.9,98484.82,99413.25,-928.43,-91.57,34.78,101015.56,3408.18,107831.92,94199.2,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.88,100579.91,99090.9,98740.6,98394.75,79119.34,84033.55,98322.67,99266.41,-943.74,-262.01,38.74,100579.91,3272.32,107124.56,94035.26,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76,100183.49,98775.4,98758.53,98292.14,79258.69,84150.41,97931.21,99008.02,-1076.81,-424.97,37.11,100183.49,3352.85,106889.19,93477.78,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.17,99881.47,98689.17,98742.66,98275.59,79408.56,84286.93,97921.79,98923.72,-1001.93,-540.36,36.21,99881.47,3270.52,106422.5,93340.44,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.78,99468.35,98490.98,98686.23,98210.2,79550.35,84409.52,97719.69,98752.2,-1032.51,-638.79,31.15,99468.35,3125.79,105719.92,93216.78,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.03,99106.03,98396.64,98720.41,98182.36,79703.93,84539.78,97685.97,98659.48,-973.51,-705.73,37.75,99106.03,2893.05,104892.13,93319.94,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.38,98853.52,98317.88,98785.82,98158.34,79860.83,84669.43,97668.07,98578.75,-910.68,-746.72,41.67,98853.52,2788.72,104430.95,93276.08,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.42,98555.28,98108.38,98802.18,98078.33,80018.29,84783.35,97429.62,98396.48,-966.86,-790.75,45.32,98555.28,2743.77,104042.82,93067.75,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.05,98277.51,97886.63,98843.02,97988.2,80170.42,84892.77,97175.83,98202.67,-1026.84,-837.97,29.64,98277.51,2728.66,103734.83,92820.18,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19,97874.43,97675.69,98900.61,97897.36,80341.28,85000.02,96944.43,98015.19,-1070.76,-884.53,39.72,97874.43,2462.79,102800.02,92948.84,True,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.51,97470.5,97577.47,98961.98,97848.22,80521.01,85115.89,96898.27,97913.65,-1015.38,-910.7,50.16,97470.5,1872.09,101214.68,93726.32,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39,97264.27,97646.76,99036.24,97866.13,80721.73,85247.12,97114.69,97942.64,-827.95,-894.15,57.55,97264.27,1484.0,100232.28,94296.26,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.28,97041.59,97507.26,99020.19,97800.09,80932.55,85355.93,96971.2,97812.22,-841.02,-883.52,48.81,97041.59,1270.24,99582.07,94501.12,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.18,96984.11,97416.18,98987.72,97751.1,81135.2,85467.32,96906.55,97718.8,-812.24,-869.27,50.38,96984.11,1264.85,99513.8,94454.42,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.85,96730.59,97305.88,98948.47,97692.55,81340.81,85574.69,96806.77,97610.59,-803.81,-856.18,49.28,96730.59,752.7,98235.99,95225.18,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.1,96420.07,96757.98,98812.26,97451.78,81490.15,85634.18,95998.48,97161.87,-1163.39,-917.62,33.66,96420.07,1349.05,99118.18,93721.97,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11,96023.47,95988.68,98541.16,97107.8,81629.36,85664.49,94872.62,96533.61,-1660.99,-1066.29,31.52,96023.47,2192.07,100407.62,91639.32,True,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54,95408.26,94870.72,98287.07,96603.58,81745.99,85650.41,93238.39,95623.72,-2385.33,-1330.1,18.4,95408.26,3418.68,102245.61,88570.91,True,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45,94818.35,93902.9,98080.02,96137.11,81875.97,85641.04,91926.11,94815.19,-2889.08,-1641.9,21.32,94818.35,4157.28,103132.9,86503.8,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.04,94213.61,92993.09,97915.97,95674.87,82000.99,85628.19,90760.55,94039.99,-3279.44,-1969.41,17.47,94213.61,4746.21,103706.03,84721.18,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05,93693.7,92333.23,97742.74,95297.99,82128.38,85632.54,90038.08,93449.21,-3411.13,-2257.75,23.68,93693.7,5046.87,103787.43,83599.96,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09,93535.66,92517.68,97736.14,95257.68,82306.31,85718.48,90689.15,93510.01,-2820.87,-2370.38,46.77,93535.66,4972.63,103480.91,83590.4,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.1,93057.78,91917.96,97569.65,94903.28,82449.71,85723.48,90001.68,92970.06,-2968.38,-2489.98,36.84,93057.78,5199.83,103457.44,82658.11,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.11,92528.38,91476.44,97424.57,94604.41,82591.74,85738.98,89583.26,92548.72,-2965.46,-2585.07,38.75,92528.38,5223.05,102974.47,82082.28,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01,92228.27,91393.54,97305.47,94447.61,82747.31,85787.41,89740.61,92404.81,-2664.21,-2600.9,42.38,92228.27,5148.19,102524.65,81931.89,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.45,91849.84,91254.34,97094.16,94270.52,82904.84,85828.65,89770.04,92221.63,-2451.6,-2571.04,39.16,91849.84,5016.74,101883.33,81816.35,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.36,91311.44,90830.28,96830.45,93977.63,83041.65,85838.33,89313.38,91820.16,-2506.78,-2558.19,38.17,91311.44,4947.92,101207.28,81415.61,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23,90816.66,90391.44,96473.35,93673.5,83177.7,85842.16,88837.85,91405.52,-2567.67,-2560.08,37.04,90816.66,4936.72,100690.11,80943.21,True,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39,90064.38,89471.72,95996.92,93166.09,83275.59,85791.33,87591.16,90615.06,-3023.9,-2652.85,32.77,90064.38,5275.33,100615.04,79513.72,False,red,4,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38,89210.58,88435.92,95542.2,92594.71,83366.69,85719.74,86207.27,89724.75,-3517.48,-2825.77,34.75,89210.58,5685.89,100582.37,77838.8,False,red,5,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.07,88525.02,87911.83,95155.66,92215.81,83461.17,85692.01,85703.53,89221.66,-3518.12,-2964.24,43.46,88525.02,5567.79,99660.59,77389.44,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.99,87793.77,87508.81,94706.39,91881.08,83558.78,85671.99,85392.24,88811.17,-3418.93,-3055.18,49.29,87793.77,5161.27,98116.31,77471.23,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27,87040.46,86899.95,94254.57,91458.91,83643.26,85626.65,84734.32,88241.14,-3506.82,-3145.51,45.76,87040.46,4968.42,96977.31,77103.61,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.53,86412.07,86622.17,93856.03,91165.75,83749.01,85610.3,84618.76,87925.74,-3306.98,-3177.8,49.59,86412.07,4472.24,95356.56,77467.58,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.73,85816.09,86404.67,93445.39,90898.01,83873.63,85597.64,84575.64,87660.01,-3084.38,-3159.12,48.02,85816.09,3840.73,93497.54,78134.64,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.13,85367.18,86039.89,93001.94,90571.6,83991.32,85567.56,84267.78,87283.31,-3015.54,-3130.4,34.23,85367.18,3655.12,92677.42,78056.93,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74,85133.66,85846.57,92629.74,90314.28,84114.58,85552.07,84228.12,87040.85,-2812.72,-3066.87,46.37,85133.66,3580.74,92295.14,77972.17,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.9,85056.9,85548.33,92242.38,90016.27,84232.53,85523.84,83995.34,86720.42,-2725.08,-2998.51,42.56,85056.9,3616.95,92290.8,77823.01,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05,85163.77,85671.91,91952.59,89891.95,84371.89,85536.99,84433.89,86729.71,-2295.82,-2857.97,44.03,85163.77,3637.63,92439.03,77888.51,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.3,85157.44,85533.96,91562.4,89669.65,84506.5,85523.92,84401.51,86544.06,-2142.55,-2714.89,41.47,85157.44,3639.23,92435.9,77878.99,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97,85058.66,85396.32,91149.71,89450.79,84631.28,85509.64,84353.4,86362.19,-2008.79,-2573.67,45.55,85058.66,3640.13,92338.91,77778.41,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22,84537.19,85248.16,90777.93,89230.78,84763.05,85493.03,84274.5,86175.4,-1900.9,-2439.11,46.05,84537.19,2928.59,90394.37,78680.01,False,red,3,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.98,84530.28,85327.62,90486.87,89107.32,84903.61,85498.9,84552.66,86168.52,-1615.86,-2274.46,59.95,84530.28,2924.57,90379.42,78681.14,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62,84541.09,85534.34,90282.82,89044.22,85060.2,85518.79,85005.81,86267.01,-1261.2,-2071.81,67.02,84541.09,2935.66,90412.4,78669.78,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25,84380.43,85711.34,90004.11,88979.46,85227.35,85537.44,85373.05,86350.41,-977.36,-1852.92,60.17,84380.43,2661.39,89703.21,79057.66,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78,84229.3,85825.42,89787.03,88898.27,85391.09,85551.09,85609.38,86391.8,-782.42,-1638.82,57.45,84229.3,2402.8,89034.9,79423.7,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.04,84250.81,85959.38,89599.42,88832.93,85552.9,85567.81,85859.01,86454.04,-595.02,-1430.06,65.75,84250.81,2428.83,89108.47,79393.15,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73,84160.91,85813.19,89356.82,88660.04,85689.81,85556.44,85638.3,86303.69,-665.39,-1277.13,51.14,84160.91,2384.89,88930.68,79391.13,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.4,84256.62,85511.8,89079.66,88424.3,85814.87,85527.5,85178.34,86032.94,-854.6,-1192.62,45.93,84256.62,2276.07,88808.75,79704.48,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.5,84446.32,85214.48,88798.56,88187.66,85940.13,85496.28,84749.36,85763.09,-1013.73,-1156.84,49.52,84446.32,1907.73,88261.79,80630.86,False,red,3,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.14,84427.17,84960.72,88520.31,87966.57,86062.22,85466.97,84411.0,85525.09,-1114.09,-1148.29,45.94,84427.17,1925.56,88278.3,80576.05,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.4,84501.08,84979.54,88274.86,87856.45,86185.52,85463.9,84525.97,85497.92,-971.95,-1113.02,56.32,84501.08,1923.75,88348.58,80653.59,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.46,84571.11,84744.95,88009.62,87647.03,86298.14,85434.57,84216.79,85277.06,-1060.27,-1102.47,37.86,84571.11,1816.54,88204.18,80938.04,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84,84532.6,84599.06,87716.48,87473.15,86418.55,85412.46,84062.38,85124.17,-1061.8,-1094.34,46.82,84532.6,1837.69,88207.99,80857.22,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.54,84510.18,84531.51,87462.12,87332.63,86546.92,85397.31,84035.84,85032.74,-996.9,-1074.85,49.4,84510.18,1842.92,88196.01,80824.34,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.4,84558.35,84436.89,87182.87,87183.82,86663.04,85378.81,83959.25,84922.02,-962.77,-1052.44,49.09,84558.35,1801.79,88161.93,80954.77,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71,84279.35,83864.81,86800.07,86840.53,86746.39,85309.67,83108.59,84441.13,-1332.54,-1108.46,30.29,84279.35,2263.92,88807.2,79751.5,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53,84101.76,83417.04,86460.97,86539.46,86827.47,85248.51,82501.61,84050.17,-1548.56,-1196.48,27.75,84101.76,2518.13,89138.01,79065.5,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32,83575.58,82741.36,86071.82,86138.79,86893.08,85159.69,81550.97,83477.75,-1926.78,-1342.54,24.21,83575.58,2972.94,89521.46,77629.71,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.29,83495.17,82729.35,85810.69,86000.61,86989.41,85134.38,81714.7,83413.86,-1699.16,-1413.86,42.13,83495.17,2976.24,89447.65,77542.69,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.81,83271.1,82432.01,85469.95,85749.9,87069.55,85079.38,81390.48,83131.89,-1741.41,-1479.37,37.28,83271.1,3095.51,89462.11,77080.09,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.44,83250.26,82526.47,85172.33,85658.68,87169.97,85062.91,81703.31,83153.52,-1450.21,-1473.54,48.38,83250.26,3092.87,89436.01,77064.52,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74,83209.98,82788.42,84954.23,85643.71,87275.04,85065.04,82253.09,83310.8,-1057.71,-1390.37,54.23,83209.98,3059.11,89328.2,77091.77,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04,83023.07,82880.95,84698.41,85569.84,87378.08,85052.05,82484.92,83344.08,-859.15,-1284.13,52.12,83023.07,2893.0,88809.08,77237.07,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09,82883.01,83043.86,84465.08,85531.47,87475.17,85047.47,82809.02,83436.49,-627.46,-1152.79,53.1,82883.01,2733.73,88350.48,77415.54,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-15,84591.58,86496.42,83600.0,83643.99,20911.0,82719.75,83101.02,84306.9,85457.45,87564.54,85033.5,82937.48,83451.86,-514.37,-1025.11,47.58,82719.75,2573.43,87866.62,77572.88,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.25,82559.67,83189.53,84213.9,85401.49,87655.4,85023.52,83105.62,83494.71,-389.09,-897.91,52.61,82559.67,2369.47,87298.61,77820.73,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.85,82585.84,83356.99,84227.86,85383.7,87752.13,85022.77,83389.05,83602.35,-213.31,-760.99,52.96,82585.84,2393.92,87373.69,77798.0,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96,82677.15,83463.44,84223.18,85348.06,87857.87,85017.32,83556.07,83666.97,-110.9,-630.97,51.01,82677.15,2430.98,87539.11,77815.2,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58,82811.5,83617.12,84237.72,85337.43,87979.22,85017.91,83790.06,83771.42,18.64,-501.05,52.62,82811.5,2487.86,87787.22,77835.79,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.68,82942.96,83765.89,84220.01,85331.22,88101.87,85019.52,84003.78,83875.7,128.08,-375.22,63.87,82942.96,2542.19,88027.34,77858.59,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37,83060.86,84123.06,84084.94,85416.91,88235.69,85044.36,84544.16,84145.37,398.79,-220.42,66.11,83060.86,2700.1,88461.06,77660.66,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.75,83607.19,85010.68,84229.39,85731.66,88392.48,85127.93,85913.21,84834.08,1079.13,39.49,79.51,83607.19,3554.41,90716.01,76498.38,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.17,84131.09,85837.38,84357.57,86043.79,88550.64,85213.13,87109.8,85490.16,1619.65,355.52,74.11,84131.09,4205.78,92542.65,75719.54,True,green,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06,84635.62,86612.91,84425.06,86355.03,88706.44,85300.37,88166.83,86119.07,2047.76,693.97,85.49,84635.62,4745.88,94127.38,75143.87,True,green,6,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.67,85190.66,87377.27,84519.19,86679.88,88868.52,85393.29,89162.5,86750.15,2412.35,1037.64,82.81,85190.66,5234.7,95660.05,74721.27,True,green,7,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.07,86000.56,88067.82,84675.72,86991.57,89030.85,85485.18,90003.35,87333.7,2669.65,1364.05,80.66,86000.56,5384.56,96769.69,75231.43,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.84,86729.86,88608.91,84826.25,87256.58,89196.42,85567.41,90579.65,87808.93,2770.72,1645.38,84.19,86729.86,5397.53,97524.92,75934.8,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53,87664.3,89218.65,85111.79,87560.68,89369.85,85661.37,91261.42,88342.43,2918.99,1900.1,84.64,87664.3,5111.06,97886.41,77442.18,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.34,88246.38,89698.48,85425.01,87823.28,89528.43,85746.9,91722.25,88780.53,2941.72,2108.43,85.74,88246.38,5168.36,98583.1,77909.66,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.28,88974.61,90124.53,85649.79,88072.25,89683.26,85830.73,92099.14,89179.9,2919.24,2270.59,84.86,88974.61,4906.49,98787.6,79161.63,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45,89627.92,90730.75,85905.99,88402.35,89851.36,85936.79,92774.64,89721.38,3053.26,2427.12,86.19,89627.92,4997.54,99622.99,79632.84,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.75,90208.43,91317.08,86221.41,88735.09,90005.37,86045.75,93407.33,90252.18,3155.15,2572.73,89.11,90208.43,5137.87,100484.18,79932.68,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.35,90813.25,91749.39,86458.88,89014.36,90149.28,86143.37,93784.11,90667.31,3116.81,2681.55,83.07,90813.25,5050.06,100913.37,80713.13,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38,91297.55,91990.18,86657.66,89220.76,90282.57,86224.31,93860.04,90934.74,2925.3,2730.3,75.59,91297.55,4883.7,101064.96,81530.15,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18,91852.04,92251.46,86900.84,89436.95,90419.13,86308.98,93994.44,91216.14,2778.31,2739.9,72.71,91852.04,4589.7,101031.43,82672.64,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.65,92492.22,92687.9,87157.32,89727.03,90561.16,86413.71,94431.3,91632.28,2799.02,2751.72,64.05,92492.22,4326.7,101145.62,83838.82,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.84,93096.35,93101.48,87443.63,90013.44,90704.42,86519.35,94831.18,92032.15,2799.03,2761.19,63.9,93096.35,4052.72,101201.79,84990.91,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.03,94035.69,94069.11,87771.95,90532.98,90875.57,86685.94,96128.17,92863.96,3264.21,2861.79,75.84,94035.69,4125.77,102287.24,85784.15,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
