date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,exchange,pair,timeframe,date_downloaded
2020-09-03 04:00:00,11350.57,11422.0,11237.0,11400.84,12777.82,11666.03,11582.41,11547.39,11599.47,11636.14,11379.95,11535.18,11592.37,-57.19,2.5,40.84,11666.03,223.16,12112.35,11219.71,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-03 08:00:00,11400.44,11462.6,11180.97,11208.02,13621.69,11642.48,11546.75,11544.25,11584.12,11635.35,11378.23,11484.85,11563.9,-79.05,-13.81,33.97,11642.48,245.45,12133.38,11151.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-03 12:00:00,11208.01,11249.97,10460.0,10670.28,44598.38,11595.06,11463.28,11530.69,11548.28,11630.41,11371.19,11359.53,11497.71,-138.18,-38.68,15.45,11595.06,328.02,12251.1,10939.02,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-03 16:00:00,10670.28,10769.52,10550.0,10682.69,19223.14,11545.16,11388.94,11516.77,11514.34,11625.54,11364.34,11255.4,11437.33,-181.94,-67.33,16.52,11545.16,385.23,12315.62,10774.7,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-03 20:00:00,10682.69,10794.62,9960.8,10140.85,23231.43,11465.1,11270.07,11490.07,11460.47,11618.08,11352.17,11083.93,11341.3,-257.37,-105.34,5.7,11465.1,493.36,12451.82,10478.37,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 00:00:00,10138.29,10351.06,10068.0,10265.42,15830.75,11392.12,11174.39,11466.18,11413.61,11610.56,11341.35,10958.01,11261.6,-303.6,-144.99,11.29,11392.12,556.77,12505.66,10278.58,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 04:00:00,10265.41,10338.98,10093.1,10295.59,12036.69,11324.42,11090.7,11442.86,11369.76,11603.03,11330.95,10856.1,11190.05,-333.95,-182.78,12.7,11324.42,604.12,12532.67,10116.18,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 08:00:00,10295.59,10528.97,10292.48,10422.17,16783.92,11260.96,11027.03,11423.62,11332.6,11595.14,11321.9,10789.34,11133.17,-343.83,-214.99,18.18,11260.96,629.67,12520.29,10001.62,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 12:00:00,10422.52,10497.84,9875.5,10424.67,24493.88,11186.0,10969.66,11403.98,11297.0,11590.65,11312.98,10733.23,11080.69,-347.45,-241.48,19.24,11186.0,635.81,12457.63,9914.38,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 16:00:00,10424.67,10598.0,10303.56,10570.13,15613.2,11121.06,10931.61,11389.19,11268.49,11587.95,11305.59,10708.14,11042.87,-334.73,-260.13,28.44,11121.06,628.67,12378.4,9863.72,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-04 20:00:00,10570.13,10627.05,10430.2,10446.25,7975.16,11041.41,10885.38,11371.65,11236.25,11584.76,11297.03,10667.85,10998.67,-330.82,-274.27,27.76,11041.41,606.74,12254.89,9827.92,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 00:00:00,10446.25,10565.68,10383.96,10408.46,7815.25,10963.96,10839.96,11354.94,11203.79,11580.79,11288.19,10627.94,10954.95,-327.01,-284.82,25.04,10963.96,582.02,12128.0,9799.92,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 04:00:00,10408.46,10500.44,10362.2,10406.77,8432.94,10888.2,10798.71,11336.46,11172.53,11577.47,11279.42,10593.92,10914.35,-320.43,-291.94,25.03,10888.2,548.4,11985.0,9791.4,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 08:00:00,10406.77,10406.77,10123.0,10225.66,15068.01,10807.73,10744.13,11313.37,11135.4,11572.91,11268.94,10537.26,10863.33,-326.07,-298.77,23.33,10807.73,519.47,11846.67,9768.8,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 12:00:00,10225.65,10347.87,9975.0,10273.89,20193.42,10735.28,10699.35,11291.26,11101.61,11568.3,11259.04,10496.74,10819.67,-322.93,-303.6,23.25,10735.28,485.02,11705.33,9765.24,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 16:00:00,10274.13,10298.99,9825.0,9956.66,26904.88,10662.82,10628.61,11260.95,11056.71,11561.92,11246.08,10413.65,10755.74,-342.09,-311.3,21.96,10662.82,487.8,11638.41,9687.22,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-05 20:00:00,9956.66,10200.0,9878.58,10166.69,11587.09,10604.67,10584.62,11233.69,11021.81,11555.85,11235.34,10375.66,10712.11,-336.45,-316.33,36.77,10604.67,473.22,11551.11,9658.22,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 00:00:00,10166.69,10245.75,10052.92,10163.72,8575.15,10543.39,10544.54,11207.01,10988.16,11549.67,11224.67,10343.05,10671.49,-328.44,-318.75,36.3,10543.39,444.77,11432.94,9653.84,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 04:00:00,10163.71,10250.0,9994.86,10230.37,11083.91,10485.48,10514.61,11181.08,10958.44,11544.72,11214.78,10325.72,10638.81,-313.1,-317.62,53.15,10485.48,402.32,11290.12,9680.85,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 08:00:00,10230.36,10285.0,10165.29,10266.32,10837.32,10431.27,10490.97,11156.37,10931.3,11539.74,11205.34,10316.58,10611.22,-294.64,-313.02,50.03,10431.27,349.15,11129.57,9732.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 12:00:00,10266.32,10300.0,10120.19,10173.37,10696.45,10369.9,10460.72,11128.67,10901.58,11534.15,11195.08,10294.55,10578.79,-284.24,-307.27,45.61,10369.9,268.26,10906.42,9833.37,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 16:00:00,10173.44,10280.0,10141.28,10258.3,6530.06,10322.41,10441.44,11104.89,10876.35,11529.86,11185.75,10288.97,10555.05,-266.08,-299.03,43.94,10322.41,182.42,10687.25,9957.58,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-06 20:00:00,10258.3,10347.14,10180.17,10256.2,8645.9,10301.71,10423.8,11079.99,10852.03,11525.08,11176.5,10283.93,10532.91,-248.98,-289.02,43.76,10301.71,163.36,10628.43,9974.99,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 00:00:00,10255.89,10312.0,10180.0,10204.1,5587.39,10277.78,10402.88,11053.63,10826.62,11520.0,11166.83,10271.65,10508.56,-236.91,-278.6,35.45,10277.78,137.64,10553.07,10002.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 04:00:00,10203.89,10240.82,10052.38,10113.56,9315.79,10276.41,10375.32,11026.59,10798.66,11514.6,11156.35,10247.33,10479.3,-231.97,-269.27,36.41,10276.41,139.2,10554.81,9998.02,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 08:00:00,10113.81,10184.53,9995.08,10026.46,11592.65,10264.47,10342.1,10994.86,10768.38,11508.53,11145.11,10213.35,10445.75,-232.41,-261.9,35.0,10264.47,150.03,10564.52,9964.41,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 12:00:00,10026.47,10166.66,9875.0,10144.01,18787.87,10256.89,10323.23,10965.89,10743.89,11502.86,11135.14,10202.68,10423.4,-220.72,-253.66,40.54,10256.89,152.18,10561.26,9952.52,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 16:00:00,10144.0,10232.0,10124.0,10148.47,8456.59,10243.2,10306.59,10936.79,10720.54,11496.41,11125.33,10194.34,10403.04,-208.7,-244.67,46.82,10243.2,148.81,10540.82,9945.59,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-07 20:00:00,10148.48,10410.75,10086.28,10373.44,8879.93,10240.64,10312.95,10911.94,10706.93,11489.97,11117.85,10221.89,10400.84,-178.95,-231.53,53.58,10240.64,145.93,10532.51,9948.78,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 00:00:00,10373.45,10438.0,10295.57,10302.81,7281.24,10227.28,10311.99,10885.14,10691.08,11483.26,11109.74,10234.34,10393.58,-159.24,-217.07,65.14,10227.28,124.89,10477.06,9977.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 04:00:00,10302.82,10318.97,10220.0,10264.5,8481.17,10218.19,10307.47,10856.21,10674.35,11475.86,11101.33,10238.98,10384.02,-145.04,-202.66,55.04,10218.19,114.28,10446.75,9989.62,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 08:00:00,10264.29,10333.4,9930.0,9982.99,16847.82,10196.91,10276.56,10822.29,10647.24,11467.55,11090.2,10199.6,10354.31,-154.72,-193.07,42.77,10196.91,116.58,10430.07,9963.76,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 12:00:00,9981.74,10153.96,9920.32,10098.58,17072.14,10181.51,10259.61,10791.89,10625.73,11459.9,11080.33,10184.06,10335.37,-151.31,-184.72,44.93,10181.51,107.38,10396.27,9966.74,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 16:00:00,10098.58,10168.81,9935.0,9991.21,10393.49,10169.78,10234.05,10758.1,10600.84,11451.39,11069.49,10154.39,10309.88,-155.49,-178.87,39.96,10169.78,114.85,10399.48,9940.09,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-08 20:00:00,9991.21,10218.0,9850.0,10126.65,13416.03,10162.42,10223.82,10725.79,10582.25,11442.84,11060.11,10150.12,10296.31,-146.18,-172.34,48.35,10162.42,112.52,10387.45,9937.39,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 00:00:00,10126.66,10149.25,9981.01,10026.68,6655.31,10165.92,10205.05,10691.82,10560.46,11433.65,11049.83,10131.13,10276.33,-145.2,-166.91,41.89,10165.92,106.72,10379.36,9952.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 04:00:00,10026.69,10197.57,10002.66,10190.0,7030.11,10167.09,10203.61,10662.63,10545.93,11425.79,11041.27,10140.19,10269.94,-129.75,-159.48,47.92,10167.09,106.85,10380.79,9953.38,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 08:00:00,10190.0,10274.59,10140.22,10221.37,8985.11,10169.97,10205.3,10633.23,10533.2,11417.77,11033.12,10152.68,10266.34,-113.66,-150.32,50.55,10169.97,107.53,10385.04,9954.9,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 12:00:00,10221.47,10280.62,10165.99,10246.11,10179.59,10170.76,10209.19,10599.68,10521.95,11410.1,11025.28,10167.05,10264.84,-97.79,-139.81,54.41,10170.76,108.06,10386.87,9954.65,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 16:00:00,10246.11,10343.0,10200.0,10276.77,10210.6,10171.28,10215.63,10567.83,10512.33,11402.71,11017.84,10183.93,10265.73,-81.79,-128.21,58.66,10171.28,108.57,10388.41,9954.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-09 20:00:00,10276.46,10298.1,10169.91,10219.2,6286.4,10173.57,10215.97,10531.43,10500.84,11395.6,11009.89,10189.36,10262.28,-72.92,-117.15,52.71,10173.57,109.09,10391.76,9955.38,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 00:00:00,10219.29,10414.08,10070.83,10371.23,10106.16,10179.22,10230.75,10499.71,10495.75,11390.01,11003.54,10217.34,10270.35,-53.01,-104.32,57.26,10179.22,116.39,10412.0,9946.44,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 04:00:00,10371.23,10418.0,10251.0,10275.29,8685.98,10180.17,10235.0,10466.77,10487.11,11383.41,10996.29,10226.25,10270.72,-44.46,-92.35,46.51,10180.17,117.13,10414.43,9945.91,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 08:00:00,10275.22,10321.2,10230.31,10292.62,7807.79,10184.6,10240.48,10435.92,10479.48,11377.15,10989.29,10236.46,10272.34,-35.87,-81.06,49.62,10184.6,119.73,10424.05,9945.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 12:00:00,10292.61,10483.35,10283.16,10414.16,15245.67,10199.63,10257.02,10409.75,10476.92,11371.29,10983.56,10263.8,10282.84,-19.04,-68.65,55.22,10199.63,128.86,10457.34,9941.91,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 16:00:00,10414.15,10442.0,10250.02,10270.01,10399.12,10211.8,10258.26,10387.03,10468.8,11363.77,10976.46,10264.76,10281.89,-17.14,-58.35,61.06,10211.8,123.01,10457.82,9965.79,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-10 20:00:00,10270.09,10355.37,10262.43,10336.87,6009.04,10221.45,10265.75,10367.17,10463.63,11356.76,10970.1,10275.85,10285.97,-10.11,-48.7,59.54,10221.45,124.96,10471.36,9971.53,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 00:00:00,10336.86,10380.34,10209.75,10220.76,7667.5,10225.06,10261.46,10343.81,10454.11,11349.3,10962.64,10267.38,10281.14,-13.76,-41.71,59.13,10225.06,123.77,10472.61,9977.51,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 04:00:00,10220.77,10291.94,10200.0,10260.75,6951.77,10219.43,10261.4,10321.25,10446.52,11341.79,10955.66,10266.36,10279.63,-13.27,-36.02,55.77,10219.43,119.14,10457.71,9981.14,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 08:00:00,10260.76,10333.91,10250.0,10252.6,8891.26,10216.92,10260.56,10299.29,10438.92,11334.4,10948.66,10264.24,10277.62,-13.38,-31.5,60.56,10216.92,117.82,10452.55,9981.29,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 12:00:00,10252.6,10331.79,10250.55,10318.76,8358.67,10219.63,10266.1,10277.65,10434.21,11327.48,10942.4,10272.63,10280.67,-8.04,-26.81,56.62,10219.63,119.58,10458.79,9980.47,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 16:00:00,10318.77,10345.31,10267.67,10323.2,6160.61,10236.64,10271.54,10259.95,10429.85,11320.66,10936.24,10280.41,10283.82,-3.41,-22.13,55.38,10236.64,107.76,10452.16,10021.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-11 20:00:00,10323.2,10397.6,10305.39,10387.89,5800.45,10251.11,10282.62,10254.3,10428.21,11314.77,10930.78,10296.94,10291.53,5.41,-16.62,57.19,10251.11,107.67,10466.44,10035.77,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 00:00:00,10387.89,10397.86,10322.03,10342.33,4642.7,10268.66,10288.31,10247.5,10424.84,11308.33,10924.92,10303.93,10295.29,8.63,-11.57,53.28,10268.66,90.28,10449.23,10088.1,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 04:00:00,10342.33,10370.0,10306.34,10343.98,4576.1,10279.53,10293.61,10251.56,10421.67,11301.64,10919.14,10310.09,10298.9,11.19,-7.02,56.6,10279.53,85.23,10449.99,10109.07,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 08:00:00,10343.97,10359.48,10320.18,10341.59,5513.17,10295.27,10298.18,10253.08,10418.53,11293.3,10913.4,10314.93,10302.06,12.87,-3.04,48.14,10295.27,61.97,10419.22,10171.33,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 12:00:00,10341.58,10380.0,10269.25,10359.99,7607.53,10303.77,10304.07,10254.37,10416.23,11285.26,10907.89,10321.87,10306.35,15.51,0.67,55.9,10303.77,58.33,10420.43,10187.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 16:00:00,10360.0,10477.97,10348.89,10461.39,8117.25,10315.78,10319.05,10255.16,10418.0,11278.9,10903.45,10343.33,10317.84,25.49,5.64,60.53,10315.78,64.81,10445.4,10186.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-12 20:00:00,10461.24,10473.33,10408.0,10440.92,4922.4,10325.52,10330.66,10255.48,10418.9,11271.5,10898.85,10358.35,10326.95,31.39,10.79,51.91,10325.52,68.33,10462.18,10188.85,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 00:00:00,10440.67,10559.12,10400.04,10556.26,6546.99,10339.49,10352.14,10255.2,10424.29,11264.97,10895.44,10388.79,10343.94,44.85,17.6,71.31,10339.49,84.5,10508.5,10170.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 04:00:00,10556.4,10580.11,10520.0,10542.27,5503.79,10355.64,10370.25,10257.12,10428.92,11258.22,10891.92,10412.41,10358.63,53.77,24.84,66.6,10355.64,90.93,10537.51,10173.78,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 08:00:00,10542.27,10560.0,10303.28,10324.89,10465.59,10353.33,10365.93,10255.45,10424.84,11250.67,10886.28,10398.94,10356.13,42.81,28.43,57.23,10353.33,91.11,10535.54,10171.11,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 12:00:00,10324.88,10352.21,10258.0,10280.14,8650.35,10353.57,10357.76,10252.92,10419.16,11243.33,10880.25,10380.66,10350.5,30.16,28.78,51.34,10353.57,90.89,10535.36,10171.78,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 16:00:00,10280.15,10323.67,10200.0,10309.05,8489.1,10354.39,10353.12,10254.59,10414.84,11236.17,10874.57,10369.65,10347.43,22.21,27.46,53.79,10354.39,90.39,10535.16,10173.62,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-13 20:00:00,10309.05,10332.84,10284.74,10332.83,4181.79,10350.32,10351.19,10255.77,10411.63,11230.43,10869.18,10363.98,10346.35,17.63,25.5,51.0,10350.32,89.38,10529.08,10171.56,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 00:00:00,10332.84,10371.03,10240.34,10348.14,6172.1,10354.23,10350.9,10263.6,10409.14,11225.24,10863.99,10361.55,10346.48,15.06,23.41,51.75,10354.23,87.37,10528.97,10179.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 04:00:00,10348.14,10404.0,10316.18,10399.32,7110.43,10357.35,10355.51,10268.25,10408.75,11220.27,10859.37,10367.36,10350.4,16.96,22.12,50.82,10357.35,87.83,10533.02,10181.69,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 08:00:00,10399.31,10479.0,10212.34,10469.82,13522.17,10369.81,10366.4,10274.37,10411.15,11215.72,10855.49,10383.12,10359.24,23.88,22.47,58.79,10369.81,85.06,10539.92,10199.69,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 12:00:00,10469.92,10706.91,10450.31,10698.03,22482.78,10391.67,10397.98,10283.72,10422.4,11211.97,10853.92,10431.57,10384.34,47.23,27.42,68.59,10391.67,108.52,10608.7,10174.64,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 16:00:00,10698.03,10750.0,10640.0,10665.0,10863.23,10412.29,10423.41,10291.7,10431.91,11207.99,10852.04,10467.48,10405.13,62.35,34.41,66.46,10412.29,119.34,10650.97,10173.61,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-14 20:00:00,10665.0,10747.36,10618.82,10671.77,6908.58,10429.94,10447.06,10301.67,10441.32,11203.45,10850.25,10498.91,10424.88,74.03,42.33,66.05,10429.94,130.38,10690.69,10169.19,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 00:00:00,10671.77,10839.0,10650.0,10755.13,9508.01,10451.54,10476.4,10311.6,10453.62,11199.38,10849.3,10538.33,10449.34,88.99,51.66,65.41,10451.54,146.54,10744.61,10158.47,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 04:00:00,10755.12,10784.23,10688.94,10741.37,6840.79,10469.21,10501.64,10321.31,10464.91,11195.26,10848.23,10569.57,10470.97,98.59,61.05,65.88,10469.21,159.22,10787.66,10150.76,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 08:00:00,10741.37,10882.0,10606.48,10821.15,13021.69,10493.15,10532.07,10333.65,10478.88,11191.53,10847.96,10608.27,10496.91,111.36,71.11,64.54,10493.15,174.41,10841.98,10144.32,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 12:00:00,10821.15,10930.04,10736.63,10784.46,15792.39,10515.18,10556.11,10347.06,10490.86,11187.89,10847.33,10635.38,10518.21,117.16,80.32,62.97,10515.18,182.22,10879.62,10150.73,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 16:00:00,10785.23,10827.61,10700.0,10783.36,8235.1,10537.26,10577.75,10362.2,10502.33,11184.04,10846.69,10658.14,10537.85,120.29,88.32,81.97,10537.26,186.79,10910.85,10163.68,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-15 20:00:00,10783.35,10886.39,10716.95,10785.31,8424.47,10558.53,10597.52,10375.03,10513.43,11180.47,10846.08,10677.71,10556.18,121.52,94.96,87.46,10558.53,189.73,10938.0,10179.06,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 00:00:00,10785.23,10791.72,10661.22,10779.41,9304.56,10574.43,10614.84,10387.65,10523.86,11176.84,10845.42,10693.35,10572.72,120.64,100.09,86.11,10574.43,194.43,10963.3,10185.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 04:00:00,10779.61,10939.6,10758.59,10915.49,9786.98,10598.16,10643.47,10398.49,10539.22,11172.51,10846.12,10727.53,10598.11,129.42,105.96,88.15,10598.16,205.9,11009.96,10186.36,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 08:00:00,10916.09,10930.0,10827.0,10898.99,9922.9,10615.3,10667.81,10410.41,10553.33,11168.39,10846.64,10753.91,10620.4,133.51,111.47,86.01,10615.3,216.23,11047.76,10182.83,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 12:00:00,10899.0,11016.69,10860.0,11004.99,14857.27,10638.43,10699.92,10425.22,10571.04,11164.93,10848.22,10792.54,10648.89,143.65,117.91,86.95,10638.43,232.18,11102.78,10174.08,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 16:00:00,11004.99,11093.0,10960.03,10982.2,14737.59,10671.3,10726.8,10445.21,10587.16,11161.04,10849.55,10821.71,10673.58,148.14,123.95,83.19,10671.3,231.98,11135.26,10207.34,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-16 20:00:00,10982.2,11047.84,10941.35,10954.01,6382.23,10704.99,10748.44,10462.31,10601.55,11157.11,10850.59,10842.07,10694.35,147.72,128.71,72.38,10704.99,220.85,11146.68,10263.3,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 00:00:00,10954.01,11045.46,10869.0,10872.09,10583.94,10733.14,10760.22,10479.93,10612.16,11152.46,10850.8,10846.69,10707.51,139.17,130.8,66.68,10733.14,202.87,11138.89,10327.4,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 04:00:00,10872.3,10929.99,10842.77,10882.39,8292.7,10760.62,10771.85,10495.05,10622.76,11148.07,10851.12,10852.18,10720.47,131.71,130.98,66.87,10760.62,181.94,11124.49,10396.75,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 08:00:00,10882.38,10905.0,10781.0,10877.65,10363.63,10787.1,10781.93,10512.07,10632.75,11143.01,10851.38,10856.1,10732.11,123.99,129.58,61.23,10787.1,155.33,11097.76,10476.43,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 12:00:00,10877.65,10885.47,10745.83,10838.31,11754.17,10809.05,10787.3,10525.03,10640.81,11137.75,10851.25,10853.36,10739.98,113.38,126.34,58.48,10809.05,125.88,11060.8,10557.29,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 16:00:00,10838.3,10926.82,10794.23,10916.63,8403.45,10831.39,10799.62,10538.94,10651.63,11133.12,10851.9,10863.1,10753.06,110.03,123.08,58.38,10831.39,99.36,11030.11,10632.67,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-17 20:00:00,10916.63,10968.95,10903.51,10939.99,6203.73,10843.48,10812.99,10552.82,10662.94,11128.56,10852.78,10874.93,10766.91,108.02,120.07,63.97,10843.48,96.97,11037.43,10649.54,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 00:00:00,10940.0,10960.0,10883.2,10924.36,5369.5,10856.45,10823.59,10565.77,10673.19,11123.99,10853.49,10882.53,10778.57,103.96,116.85,62.35,10856.45,88.85,11034.15,10678.76,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 04:00:00,10924.22,10985.0,10870.01,10954.14,7589.03,10870.57,10836.03,10580.47,10684.21,11119.5,10854.49,10893.55,10791.58,101.97,113.87,64.1,10870.57,79.94,11030.46,10710.68,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 08:00:00,10954.14,11038.03,10925.62,10977.26,8970.96,10881.68,10849.48,10592.59,10695.7,11114.74,10855.71,10906.43,10805.33,101.09,111.32,66.06,10881.68,78.48,11038.63,10724.72,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 12:00:00,10977.4,11003.09,10870.37,10899.37,8964.7,10889.58,10854.23,10605.07,10703.69,11109.95,10856.15,10905.34,10812.3,93.04,107.66,48.56,10889.58,71.23,11032.04,10747.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 16:00:00,10899.42,10900.0,10812.84,10866.55,10970.24,10891.85,10855.4,10616.55,10710.07,11105.52,10856.25,10899.37,10816.32,83.06,102.74,47.18,10891.85,69.64,11031.13,10752.57,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-18 20:00:00,10866.55,10944.79,10850.0,10933.39,5402.3,10899.29,10862.83,10626.93,10718.83,11100.89,10857.02,10904.61,10824.99,79.62,98.12,43.31,10899.29,65.38,11030.06,10768.53,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-19 00:00:00,10933.4,10977.75,10929.88,10976.0,5360.11,10908.93,10873.61,10641.05,10728.92,11096.68,10858.2,10915.59,10836.17,79.42,94.38,49.44,10908.93,61.48,11031.88,10785.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-19 04:00:00,10975.99,10980.0,10898.11,10900.29,4861.0,10914.68,10876.15,10652.32,10735.64,11091.63,10858.62,10913.24,10840.92,72.31,89.96,45.54,10914.68,54.26,11023.2,10806.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-19 08:00:00,10900.28,11150.0,10887.37,11140.0,9033.83,10932.7,10901.28,10670.7,10751.49,11088.1,10861.42,10948.12,10863.08,85.05,88.98,67.62,10932.7,65.66,11064.03,10801.38,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2020-09-19 12:00:00,11139.69,11179.79,11043.0,11090.56,9228.58,10941.46,10919.3,10687.3,10764.79,11084.52,10863.7,10970.04,10879.93,90.11,89.21,63.02,10941.46,74.34,11090.14,10792.77,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
